"","TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","Log2fc_.leaf_FLT.v.leaf_GC.","Log2fc_.leaf_FLT.v.root_FLT.","Log2fc_.leaf_FLT.v.root_GC.","Log2fc_.leaf_GC.v.root_FLT.","Log2fc_.leaf_GC.v.root_GC.","Log2fc_.root_FLT.v.root_GC.","Log2fc_.leaf_GC.v.leaf_FLT.","Log2fc_.root_FLT.v.leaf_FLT.","Log2fc_.root_GC.v.leaf_FLT.","Log2fc_.root_FLT.v.leaf_GC.","Log2fc_.root_GC.v.leaf_GC.","Log2fc_.root_GC.v.root_FLT."
"3604","AT5G22920",NA,NA,"NM_001343781",832356,NA,"GO:0003824, GO:0004842, GO:0006508, GO:0008152, GO:0016874, GO:0019538, GO:0044238",2.775090708,2.367094327,3.250612286,-0.407996381,0.475521578,0.88351796,-2.775090708,-2.367094327,-3.250612286,0.407996381,-0.475521578,-0.88351796
"3605","AT5G22930",NA,NA,"NM_122199",832357,NA,NA,-2.582825687,-0.054874517,-2.412531162,2.52795117,0.170294525,-2.357656645,2.582825687,0.054874517,2.412531162,-2.52795117,-0.170294525,2.357656645
"3606","AT5G22940","F8H","Homolog of FRA8 (AT2G28110), a member of a member of glycosyltransferase family 47; exhibits high sequence similarity to tobacco (Nicotiana plumbaginifolia) pectin glucuronyltransferase.","NM_001343782",832358,"3702.AT5G22940.1","GO:0003824, GO:0005975, GO:0005976, GO:0006464, GO:0006486, GO:0008152, GO:0016740, GO:0016757, GO:0019538, GO:0044238",0.136347723,-0.091262332,-0.161790782,-0.227610055,-0.298138504,-0.07052845,-0.136347723,0.091262332,0.161790782,0.227610055,0.298138504,0.07052845
"3607","AT5G22950","VPS24.1",NA,"NM_122201",832359,"3702.AT5G22950.1","GO:0005488, GO:0005515, GO:0006810, GO:0006886, GO:0015031, GO:0016192, GO:0051179",-0.045503543,0.054421092,0.035551261,0.099924634,0.081054803,-0.018869831,0.045503543,-0.054421092,-0.035551261,-0.099924634,-0.081054803,0.018869831
"3608","AT5G23010","IMS3","Encodes a methylthioalkylmalate synthase, catalyzes the condensation reactions of the first two rounds of methionine chain elongation in the biosynthesis of methionine-derived glucosinolates.","NM_001343784",832365,"3702.AT5G23010.1",NA,3.360821221,-0.032957482,3.49055247,-3.393778703,0.129731248,3.523509952,-3.360821221,0.032957482,-3.49055247,3.393778703,-0.129731248,-3.523509952
"3609","AT5G23100",NA,NA,"NM_122216",832374,NA,NA,-1.020507102,-0.254526271,-0.920946253,0.765980831,0.099560848,-0.666419982,1.020507102,0.254526271,0.920946253,-0.765980831,-0.099560848,0.666419982
"3610","AT5G23120","HCF136","encodes a stability and/or assembly factor of photosystem II","NM_001343790",832376,"3702.AT5G23120.1",NA,4.541602863,-0.07206315,4.781410658,-4.613666014,0.239807794,4.853473808,-4.541602863,0.07206315,-4.781410658,4.613666014,-0.239807794,-4.853473808
"3611","AT5G23200",NA,NA,"NM_122226",832384,NA,NA,-0.14970356,-0.200445297,-0.195459414,-0.050741737,-0.045755854,0.004985883,0.14970356,0.200445297,0.195459414,0.050741737,0.045755854,-0.004985883
"3612","AT5G23220","NIC3",NA,"NM_122228",832386,"3702.AT5G23220.1","GO:0003824, GO:0006732, GO:0006807, GO:0008152, GO:0016787",-7.355463297,1.359095962,-7.071046988,8.714559259,0.284416309,-8.43014295,7.355463297,-1.359095962,7.071046988,-8.714559259,-0.284416309,8.43014295
"3613","AT5G23310","FSD3","Fe superoxide dismutase","NM_122237",832395,"3702.AT5G23310.1","GO:0003824, GO:0008152, GO:0016491",2.829149623,0.01835117,2.960691298,-2.810798453,0.131541675,2.942340127,-2.829149623,-0.01835117,-2.960691298,2.810798453,-0.131541675,-2.942340127
"3614","AT5G23380",NA,NA,"NM_001343799",832402,NA,NA,-1.339866603,0.321519808,-1.106246293,1.66138641,0.23362031,-1.427766101,1.339866603,-0.321519808,1.106246293,-1.66138641,-0.23362031,1.427766101
"3615","AT5G23420","HMGB6","Encodes HMGB6, a protein belonging to the subgroup of HMGB (high mobility group B) proteins.  Localized in the nucleus. Binds to supercoiled DNA in vitro. HMGB6 is phosphorylated by protein kinase CK2alpha within its acidic C-terminal domain.","NM_001203442",832408,"3702.AT5G23420.1",NA,0.389340015,0.129535178,0.356749018,-0.259804836,-0.032590997,0.22721384,-0.389340015,-0.129535178,-0.356749018,0.259804836,0.032590997,-0.22721384
"3616","AT5G23490",NA,NA,"NM_001343810",832415,NA,NA,0.03383808,-0.171262637,-0.091313056,-0.205100717,-0.125151136,0.079949581,-0.03383808,0.171262637,0.091313056,0.205100717,0.125151136,-0.079949581
"3617","AT5G23510",NA,NA,"NM_001125794",832416,NA,NA,0.245251566,0.283988038,0.29193546,0.038736472,0.046683894,0.007947422,-0.245251566,-0.283988038,-0.29193546,-0.038736472,-0.046683894,-0.007947422
"3618","AT5G23550",NA,NA,"NM_122262",832421,NA,"GO:0006810, GO:0016192, GO:0051179",-0.262706191,0.078802825,-0.267965275,0.341509016,-0.005259084,-0.3467681,0.262706191,-0.078802825,0.267965275,-0.341509016,0.005259084,0.3467681
"3619","AT5G23580","ATCDPK9","unique family of enzymes containing a single polypeptide chain with a kinase domain at the amino terminus and a putative calcium-binding EF hands structure at the carboxyl terminus; recombinant protein is fully active and induced by Ca2+","NM_122264",832424,"3702.AT5G23580.1","GO:0003824, GO:0004672, GO:0005488, GO:0005515, GO:0005516, GO:0005622, GO:0005634, GO:0005737, GO:0006464, GO:0006468, GO:0006796, GO:0007154, GO:0007165, GO:0008152, GO:0009719, GO:0009987, GO:0016301, GO:0016740, GO:0019538, GO:0035556, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0050896, GO:0065007, NA",-0.251655828,0.160834397,-0.055144637,0.412490225,0.196511191,-0.215979034,0.251655828,-0.160834397,0.055144637,-0.412490225,-0.196511191,0.215979034
"3620","AT5G23690",NA,NA,"NM_122274",832434,NA,"GO:0003676, GO:0003723, GO:0003729, GO:0003824, GO:0005488, GO:0006139, GO:0006378, GO:0006397, GO:0008143, GO:0008152, GO:0016070, GO:0016740, GO:0016779, GO:0031124, GO:0044238",-0.041983385,-0.268283374,0.036945237,-0.226299989,0.078928623,0.305228612,0.041983385,0.268283374,-0.036945237,0.226299989,-0.078928623,-0.305228612
"3621","AT5G23730","EFO2",NA,"NM_122278",832438,"3702.AT5G23730.1",NA,0.34957929,-1.011461662,0.110526627,-1.361040952,-0.239052663,1.121988289,-0.34957929,1.011461662,-0.110526627,1.361040952,0.239052663,-1.121988289
"3622","AT5G23850",NA,NA,"NM_122290",832450,NA,"GO:0044464",0.455790918,0.42979674,0.707375483,-0.025994178,0.251584565,0.277578743,-0.455790918,-0.42979674,-0.707375483,0.025994178,-0.251584565,-0.277578743
"3623","AT5G23910",NA,NA,"NM_001343832",832456,NA,"GO:0003774, GO:0003777, GO:0003824, GO:0005622, GO:0005856, GO:0006139, GO:0006796, GO:0006807, GO:0006928, GO:0008152, GO:0009056, GO:0009987, GO:0016462, GO:0016787, GO:0032991, GO:0043226, GO:0043234, GO:0044238, GO:0044464",0.60964333,0.032697014,0.670608098,-0.576946316,0.060964768,0.637911084,-0.60964333,-0.032697014,-0.670608098,0.576946316,-0.060964768,-0.637911084
"3624","AT5G23920",NA,NA,"NM_122297",832457,NA,NA,1.844956415,-0.192023637,1.9906053,-2.036980052,0.145648885,2.182628937,-1.844956415,0.192023637,-1.9906053,2.036980052,-0.145648885,-2.182628937
"3625","AT5G24010",NA,NA,"NM_122306",832466,NA,NA,-0.764078274,-0.377698382,-0.685170397,0.386379892,0.078907877,-0.307472015,0.764078274,0.377698382,0.685170397,-0.386379892,-0.078907877,0.307472015
"3626","AT5G24020","ARC11","Encodes a Ca2+ dependent ATPase required for correct positioning of the chloroplast division apparatus.  Its ATPase activity is stimulated by AtMinE1, a topological specificity factor.","NM_122307",832467,"3702.AT5G24020.1",NA,1.488238632,-0.019909581,1.499053392,-1.508148214,0.010814759,1.518962973,-1.488238632,0.019909581,-1.499053392,1.508148214,-0.010814759,-1.518962973
"3627","AT5G24100",NA,NA,"NM_122315",832475,NA,NA,-7.864973313,0.934841019,-8.442837829,8.799814332,-0.577864515,-9.377678847,7.864973313,-0.934841019,8.442837829,-8.799814332,0.577864515,9.377678847
"3628","AT5G24140","SQP2","Encodes a protein with similarity to squalene monoxygenases.","NM_122319",832479,"3702.AT5G24140.1","GO:0003824, GO:0016491, GO:0008152",-8.496440219,0.04387695,-9.097889362,8.540317169,-0.601449144,-9.141766313,8.496440219,-0.04387695,9.097889362,-8.540317169,0.601449144,9.141766313
"3629","AT5G24270","ATSOS3","encodes a calcium sensor that is essential for K+ nutrition, K+/Na+ selectivity, and salt tolerance. The protein is similar to calcineurin B.  Lines carrying recessive mutations are hypersensitive to Na+ and Li+ stresses and is unable to grow in low K+. The growth defect is rescued by extracellular calcium.","NM_001203448",832494,"3702.AT5G24270.1",NA,-1.457144095,-0.024520661,-1.690962168,1.432623434,-0.233818073,-1.666441507,1.457144095,0.024520661,1.690962168,-1.432623434,0.233818073,1.666441507
"3630","AT5G24280","GMI1",NA,"NM_001343868",832495,"3702.AT5G24280.1",NA,0.569816968,0.209724891,0.849074938,-0.360092078,0.27925797,0.639350047,-0.569816968,-0.209724891,-0.849074938,0.360092078,-0.27925797,-0.639350047
"3631","AT5G24310","ABIL3","One of four ABI-like proteins.","NM_001343870",832498,"3702.AT5G24310.1","GO:0005083, GO:0005488, GO:0005515, GO:0005622, GO:0006928, GO:0007049, GO:0009987, GO:0030234, GO:0003824, GO:0008152, GO:0044464, GO:0050790, GO:0065007, GO:0065009",-1.553553925,-0.109409571,-1.467210849,1.444144354,0.086343076,-1.357801278,1.553553925,0.109409571,1.467210849,-1.444144354,-0.086343076,1.357801278
"3632","AT5G24340",NA,NA,"NM_001343875",832504,NA,"GO:0003676, GO:0003824, GO:0004518, GO:0004532, GO:0005488, GO:0006139, GO:0008152, GO:0016070, GO:0016072, GO:0016787, GO:0016788, GO:0044238",0.19843402,0.058924714,0.109731957,-0.139509306,-0.088702062,0.050807243,-0.19843402,-0.058924714,-0.109731957,0.139509306,0.088702062,-0.050807243
"3633","AT5G24390",NA,NA,"NM_122347",832510,NA,"GO:0003824, GO:0003924, GO:0005488, GO:0005515, GO:0005622, GO:0006139, GO:0006796, GO:0006807, GO:0006810, GO:0006886, GO:0006996, GO:0008047, GO:0008104, GO:0008152, GO:0009056, GO:0009987, GO:0015031, GO:0016043, GO:0016192, GO:0016462, GO:0016787, GO:0019219, GO:0019220, GO:0030234, GO:0044238, GO:0044464, GO:0050789, GO:0050790, GO:0051179, GO:0065007, GO:0065009, GO:0071840",-1.268551363,0.520517802,-1.183277696,1.789069165,0.085273667,-1.703795499,1.268551363,-0.520517802,1.183277696,-1.789069165,-0.085273667,1.703795499
"3634","AT5G24450",NA,NA,"NM_001343877",832516,NA,"GO:0003676, GO:0003677, GO:0005488, GO:0006139, GO:0006351, GO:0006366, GO:0008152, GO:0044238, GO:0016070",0.388139521,0.179171996,0.328079391,-0.208967525,-0.06006013,0.148907395,-0.388139521,-0.179171996,-0.328079391,0.208967525,0.06006013,-0.148907395
"3635","AT5G24460",NA,NA,"NM_122354",832517,NA,NA,0.261895018,-0.172307027,0.289841206,-0.434202045,0.027946188,0.462148233,-0.261895018,0.172307027,-0.289841206,0.434202045,-0.027946188,-0.462148233
"3636","AT5G24470","APRR5","Encodes a pseudo-response regulator whose mutation affects various circadian-associated biological events such as flowering time in the long-day photoperiod conditions, red light sensitivity of seedlings during early photomorphogenesis, and the period of free-running rhythms of certain clock-controlled genes including CCA1 and APRR1/TOC1 in constant white light. Acts as transcriptional repressor of CCA1 and LHY.","NM_122355",832518,"3702.AT5G24470.1","GO:0003824, GO:0004672, GO:0005622, GO:0005886, GO:0006464, GO:0006468, GO:0006520, GO:0008152, GO:0008168, GO:0009987, GO:0016301, GO:0016740, GO:0019538, GO:0044238, GO:0016020, GO:0044464",0.334985752,0.915575749,0.143698514,0.580589997,-0.191287239,-0.771877235,-0.334985752,-0.915575749,-0.143698514,-0.580589997,0.191287239,0.771877235
"3637","AT5G24490",NA,NA,"NM_122357",832520,NA,NA,3.969594925,0.316344342,4.372616482,-3.653250583,0.403021557,4.05627214,-3.969594925,-0.316344342,-4.372616482,3.653250583,-0.403021557,-4.05627214
"3638","AT5G24580",NA,NA,"NM_001161262",832529,NA,"GO:0005488, GO:0005622, GO:0005737, GO:0006810, GO:0006811, GO:0006812, GO:0009987, GO:0042592, GO:0044464, GO:0051179, GO:0065007",0.199749333,-0.013711167,-0.029769375,-0.213460499,-0.229518708,-0.016058208,-0.199749333,0.013711167,0.029769375,0.213460499,0.229518708,0.016058208
"3639","AT5G24630","BIN4","This gene is predicted to encode a protein that forms part of the topoisomerase VI complex. BIN4 is a nuclear-localized protein that can bind DNA. bin4 mutants are brassinolide-insensitive dwarves with severely reduced cell size in leaves, roots, and hypocotyls. Proper development of root hairs and trichomes is also disrupted in bin4 mutants and they have elevated levels of double strand breaks in their cotyledon cells.","NM_001161263",832534,"3702.AT5G24630.6",NA,-0.166728724,0.006116454,-0.20484275,0.172845178,-0.038114025,-0.210959204,0.166728724,-0.006116454,0.20484275,-0.172845178,0.038114025,0.210959204
"3640","AT5G24830",NA,NA,"NM_122392",832552,NA,"GO:0003676, GO:0003723, GO:0003824, GO:0004672, GO:0004872, GO:0005215, GO:0005488, GO:0006464, GO:0006468, GO:0006810, GO:0006886, GO:0008152, GO:0015031, GO:0016301, GO:0016740, GO:0019199, GO:0019538, GO:0022857, GO:0044238, GO:0051179",-0.060073269,-0.021010142,-0.014114721,0.039063127,0.045958548,0.006895421,0.060073269,0.021010142,0.014114721,-0.039063127,-0.045958548,-0.006895421
"3641","AT5G24850","CRY3","Binds flavin adenine dinucleotide and DNA. It does not have photolyase activity, and it is likely to act as photoreceptor. Closely related to Synechocystis cryptochrome.","NM_122394",832554,"3702.AT5G24850.1","GO:0003676, GO:0003824, GO:0003913, GO:0005488, GO:0006139, GO:0006259, GO:0006281, GO:0008152, GO:0016829, GO:0044238",-0.317148829,-0.342603159,-0.738015609,-0.02545433,-0.42086678,-0.395412451,0.317148829,0.342603159,0.738015609,0.02545433,0.42086678,0.395412451
"3642","AT5G24870",NA,NA,"NM_001343902",832556,NA,"GO:0003824, GO:0004842, GO:0006508, GO:0006810, GO:0006886, GO:0008152, GO:0015031, GO:0016192, GO:0016874, GO:0019538, GO:0044238, GO:0051179",0.734750738,0.048600737,0.738679163,-0.686150001,0.003928425,0.690078426,-0.734750738,-0.048600737,-0.738679163,0.686150001,-0.003928425,-0.690078426
"3643","AT5G24970",NA,NA,"NM_001203460",832567,NA,"GO:0003824, GO:0006091, GO:0006119, GO:0016787, GO:0022904, NA",0.338907371,-0.119965156,0.440916825,-0.458872528,0.102009454,0.560881981,-0.338907371,0.119965156,-0.440916825,0.458872528,-0.102009454,-0.560881981
"3644","AT5G25050",NA,NA,"NM_122414",832576,NA,NA,-0.475860674,0.155064808,-0.643271742,0.630925482,-0.167411068,-0.79833655,0.475860674,-0.155064808,0.643271742,-0.630925482,0.167411068,0.79833655
"3645","AT5G25080",NA,NA,"NM_122417",832579,NA,"GO:0003676, GO:0003677, GO:0003700, GO:0003712, GO:0005488, GO:0006139, GO:0008152, GO:0009987, GO:0044238, GO:0000988, GO:0000989, GO:0001071, GO:0005515",0.057615499,0.146234461,0.090679684,0.088618962,0.033064185,-0.055554777,-0.057615499,-0.146234461,-0.090679684,-0.088618962,-0.033064185,0.055554777
"3646","AT5G25090","AtENODL13",NA,"NM_122418",832580,NA,"GO:0005886, GO:0016020, GO:0044464, NA",-0.683739809,0.129506896,-0.664053247,0.813246705,0.019686563,-0.793560143,0.683739809,-0.129506896,0.664053247,-0.813246705,-0.019686563,0.793560143
"3647","AT5G25140","CYP71B13","putative cytochrome P450","NM_122423",832585,"3702.AT5G25140.1","GO:0003824, GO:0008152, GO:0009058, GO:0016491, GO:0019748",1.259360856,-0.581673538,1.118273607,-1.841034394,-0.141087249,1.699947145,-1.259360856,0.581673538,-1.118273607,1.841034394,0.141087249,-1.699947145
"3648","AT5G25150","TAF5","Encodes a putative TATA-binding-protein associated factor TAF5.  TAFs are subunits of the general transcription factor IID (TFIID).","NM_001343910",832586,"3702.AT5G25150.1",NA,0.350360207,0.195494369,0.340997914,-0.154865838,-0.009362293,0.145503545,-0.350360207,-0.195494369,-0.340997914,0.154865838,0.009362293,-0.145503545
"3649","AT5G25160","ZFP3","Encodes a zinc finger protein containing only a single zinc finger.","NM_122425",832587,"3702.AT5G25160.1","",-4.261049003,-0.65963815,-4.294367803,3.601410852,-0.0333188,-3.634729653,4.261049003,0.65963815,4.294367803,-3.601410852,0.0333188,3.634729653
"3650","AT5G25170",NA,NA,"NM_001343911",832588,NA,NA,-0.651866151,-0.049742008,-0.558697772,0.602124143,0.093168379,-0.508955764,0.651866151,0.049742008,0.558697772,-0.602124143,-0.093168379,0.508955764
"3651","AT5G25630",NA,NA,"NM_001203471",832639,NA,"GO:0003676, GO:0003723, GO:0003824, GO:0004672, GO:0004872, GO:0005215, GO:0005488, GO:0006464, GO:0006468, GO:0006810, GO:0006886, GO:0008152, GO:0015031, GO:0016301, GO:0016740, GO:0019199, GO:0019538, GO:0022857, GO:0044238, GO:0051179",2.80779421,0.033179819,3.151609498,-2.774614391,0.343815288,3.118429679,-2.80779421,-0.033179819,-3.151609498,2.774614391,-0.343815288,-3.118429679
"3652","AT5G25640",NA,NA,"NM_001343944",832640,NA,"GO:0003824, GO:0008152, GO:0008233, GO:0008236, GO:0016787, GO:0019538, GO:0044238",-2.62229645,0.147056916,-2.675963868,2.769353366,-0.053667418,-2.823020784,2.62229645,-0.147056916,2.675963868,-2.769353366,0.053667418,2.823020784
"3653","AT5G25760","PEX4","mutant displays sucrose-dependent seedling development and reduced lateral root production. PEX4 interacts with PEX22 in a yeast two-hybrid. Necessary for peroxisome biogenesis. The PEX4 and PEX22 pair may be important during the remodeling of peroxisome matrix contents as glyoxysomes transition to leaf peroxisomes.","NM_001036862",832645,"3702.AT5G25760.1","",0.02861242,-0.05281594,0.016476585,-0.08142836,-0.012135835,0.069292525,-0.02861242,0.05281594,-0.016476585,0.08142836,0.012135835,-0.069292525
"3654","AT5G25800",NA,NA,"NM_001343950",832649,NA,"GO:0003676, GO:0003824, GO:0004518, GO:0004532, GO:0005488, GO:0006139, GO:0006401, GO:0008152, GO:0016070, GO:0016787, GO:0016788, GO:0044238, NA",-0.154751628,0.059764897,-0.236059742,0.214516525,-0.081308114,-0.295824639,0.154751628,-0.059764897,0.236059742,-0.214516525,0.081308114,0.295824639
"3655","AT5G25810","tny","encodes a member of the DREB subfamily A-4 of ERF/AP2 transcription factor family (TINY). The protein contains one AP2 domain. There are 17 members in this subfamily including TINY. Ectopic or overexpression of this gene in a Ds tagged line has reduced cell expansion. The expression of this gene is induced by ethylene and light and appears to stimulate cytokinin biosynthesis.","NM_122482",832650,NA,NA,-6.746845893,-0.096497774,-6.495677818,6.65034812,0.251168075,-6.399180045,6.746845893,0.096497774,6.495677818,-6.65034812,-0.251168075,6.399180045
"3656","AT5G25830","GATA12","Encodes a member of the GATA factor family of zinc finger transcription factors.","NM_122484",832652,"3702.AT5G25830.1","GO:0000981, GO:0001071, GO:0003676, GO:0003677, GO:0003682, GO:0003700, GO:0005488, GO:0005515, GO:0005622, GO:0005634, GO:0005654, GO:0006139, GO:0006351, GO:0006357, GO:0006366, GO:0006807, GO:0008152, GO:0009058, GO:0009987, GO:0016070, GO:0019219, GO:0030154, GO:0032502, GO:0032991, GO:0043226, GO:0043234, GO:0044238, GO:0044464, GO:0050789, GO:0065007, NA",-3.459917943,-0.115297939,-3.346562831,3.344620003,0.113355112,-3.231264892,3.459917943,0.115297939,3.346562831,-3.344620003,-0.113355112,3.231264892
"3657","AT5G25880","ATNADP-ME3","The malic enzyme (EC 1.1.1.40) encoded by the ATNADP-ME3 is presumably cytosolic and restricted in its expression by both developmental and cell-specific signals.","NM_001343951",832657,"3702.AT5G25880.1","GO:0003824, GO:0005975, GO:0006091, GO:0006099, GO:0006520, GO:0008152, GO:0009063, GO:0016491, GO:0016740, GO:0016746, GO:0016829, GO:0016831, GO:0044238",-2.509019737,0.197955639,-2.459868382,2.706975376,0.049151355,-2.657824021,2.509019737,-0.197955639,2.459868382,-2.706975376,-0.049151355,2.657824021
"3658","AT5G25940",NA,NA,"NM_122495",832663,NA,NA,-0.384099507,-0.026341332,-0.243319831,0.357758176,0.140779677,-0.216978499,0.384099507,0.026341332,0.243319831,-0.357758176,-0.140779677,0.216978499
"3659","AT5G26330",NA,NA,"NM_122534",832702,NA,"GO:0005886, GO:0016020, GO:0044464, NA",-1.20414476,-0.499311683,-0.931140469,0.704833077,0.273004291,-0.431828785,1.20414476,0.499311683,0.931140469,-0.704833077,-0.273004291,0.431828785
"3660","AT5G26610",NA,NA,"NM_001203474",832729,NA,NA,-0.095115739,-0.112595772,-0.091891882,-0.017480033,0.003223857,0.02070389,0.095115739,0.112595772,0.091891882,0.017480033,-0.003223857,-0.02070389
